country,date,station,tl_cm,wt_g,sex,maturity,year,month,quarter
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,38.3,700,F,III,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,10.4,15,-,I,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,11.9,25,-,I,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,7.3,10,-,I,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,7.2,10,-,I,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,22,130,-,I,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,36.9,600,M,III,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,36.4,500,M,II,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,39.1,600,M,III,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,36.9,500,M,II,2017,Sep,3
Uganda,2017-09-17T00:00:00Z,Lujabwa Island,38,600,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,91.5,8600,F,III,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,47,1200,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,37.7,590,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,28.5,240,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,9.8,10,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,44.5,93,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,48.7,1190,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,66,3100,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,46.7,1020,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,45,1000,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,42.2,900,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,49.9,1300,M,III,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,48.5,1370,M,IV,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,36.9,235,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,53.2,1650,M,III,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,8.5,7,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,46,1000,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,43.4,850,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,45.5,990,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,22.5,110,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,36.1,500,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,46,1100,M,IV,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,47.4,1400,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,39.5,750,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,40.1,750,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,41.9,800,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,32.2,500,M,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,28.5,300,F,II,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,26.1,300,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,22.3,200,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,20.5,100,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,19.4,95,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,17.8,60,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,8.9,10,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,7.8,5,-,I,2017,Sep,3
Uganda,2017-09-18T00:00:00Z,Mbugwe Island,7.5,5,-,I,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,52.6,1500,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,46,1000,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,35.4,450,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,27.8,250,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,18.2,75,-,I,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,47,1300,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,47.1,1240,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,44,1110,M,III,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,39.4,700,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,39.5,800,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,44.5,1050,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,35.8,620,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,44,1010,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,46.5,1200,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,46,1040,M,III,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,40.1,900,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,43.7,840,M,III,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,46,1320,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,37.2,640,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,40.5,800,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,45.3,1200,M,III,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,34.4,450,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,44.6,1000,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,41.6,900,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,37.5,600,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,35.2,500,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,42.4,900,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,43.8,1000,F,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,38,620,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,37.2,700,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,32.2,490,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,33.5,450,M,II,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,17.1,65,-,I,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,18.9,100,-,I,2017,Sep,3
Uganda,2017-09-20T00:00:00Z,Off Dweru Island,14.3,40,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,62.4,3000,M,IV,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,56.5,2000,M,III,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,54,1800,M,III,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,57.8,2230,M,III,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,59.7,2700,F,III,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,36,400,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,33,390,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,34.8,500,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,31,300,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,31.6,290,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,34,470,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,34,440,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,30.1,400,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,32.1,350,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,19.1,55,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,27.4,250,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,28.8,255,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,26.4,225,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,17.5,55,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,16.2,45,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,28,255,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,16.5,50,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,26.3,230,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,30.5,300,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,29.6,300,M,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,19.5,80,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,20,100,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,15.5,50,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,27.5,250,F,II,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,21.9,120,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,13.5,30,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,17.1,55,-,NA,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,11,15,-,I,2017,Sep,3
Uganda,2017-09-21T00:00:00Z,Bujako Bay,9.2,12,-,I,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,42.5,800,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,39.1,630,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,41.7,790,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,39.8,610,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,48.9,1150,F,III,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,36.9,500,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,34.8,450,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,39,600,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,35.8,450,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,33.1,370,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,33.7,400,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,41.8,640,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,43.7,800,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,31.1,290,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,31.2,300,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,40.5,600,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,44.1,800,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,38.5,600,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,32.5,300,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,33.1,300,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,26.5,110,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,25.1,100,M,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,33,330,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,36.1,500,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,32.5,320,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,38.4,670,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,19.4,80,NA,I,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,26.2,195,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,22.2,130,NA,I,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,20.5,95,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,22.8,130,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,20.3,90,NA,I,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,20.1,90,F,II,2017,Sep,3
Uganda,2017-09-26T00:00:00Z,Off Ringiti,25.5,185,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),74.6,5100,M,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),71.6,5100,M,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),53.2,1800,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),54.2,1900,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),57.3,2200,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),82.8,6900,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),57.8,2200,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),53.4,2000,F,III,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),46.2,1200,M,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),45.6,1100,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),37.6,700,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),36.5,600,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),71.6,5100,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),34.8,600,M,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),34.4,600,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),38.4,600,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),27.6,300,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),27.5,350,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),24.6,160,F,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),25.9,190,M,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),24.2,150,M,II,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),20.6,100,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),19.3,80,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),19.1,75,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),17.3,60,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),15.1,45,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),14.6,40,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),14.7,40,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),12.1,25,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),10.6,20,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),8.9,10,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),9.4,15,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),8.2,10,-,I,2017,Sep,3
Kenya,2017-09-27T00:00:00Z,Naya Bay (Luanda Kotieno),7.9,5,-,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,40.2,800,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,34.9,560,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,36,560,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,38.9,780,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,33.9,440,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,38.6,1450,F,III,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,52.3,1800,F,III,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,51.2,1490,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,45.9,1100,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,47,1200,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,47,1100,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,43.9,990,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,41.7,850,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,40.1,780,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,40.5,810,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,40.1,780,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,38.3,700,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,39.3,800,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,35.2,500,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,34.9,520,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,40.8,850,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,39.6,710,M,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,35.5,690,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,38.2,600,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,30.9,350,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,36,500,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,34.5,450,F,II,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,21.1,115,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,17.8,70,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,18.5,80,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,12.8,25,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,11.8,25,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,12.4,20,NA,I,2017,Sep,3
Kenya,2017-09-30T00:00:00Z,Sori,9.3,15,NA,I,2017,Sep,3
Tanzania,2017-10-01T00:00:00Z,Mori Bay,42,900,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,34.1,590,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,42,820,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,37.7,600,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,38.2,600,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,38.7,650,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,39,700,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,33.5,400,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,30.5,380,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,42,820,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,40.5,770,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,36,530,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,39.5,710,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,50,1450,F,III,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,34.2,500,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,36.3,550,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,31.9,400,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,39.2,700,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,40.1,730,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,38,680,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,48.5,1200,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,38,600,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,35.1,500,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,39.2,500,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,34,450,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,41.1,860,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,41.5,860,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,38.2,700,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,23.7,165,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,11.2,15,NA,I,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,27.3,225,F,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,24.8,165,M,II,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,8.7,5,NA,I,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,19.2,75,NA,I,2017,Oct,4
Tanzania,2017-10-01T00:00:00Z,Mori Bay,9.2,10,NA,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,56.7,2200,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,46.9,1250,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,45.1,1100,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,42.6,900,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,46.1,1300,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,45.9,1200,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,56.6,2300,F,III,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,45.4,1100,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,50.9,1500,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,46.9,1300,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,43.9,900,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,47.5,1200,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,51.9,1450,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,47.1,1300,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,41.3,850,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,39.6,700,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,38.6,700,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,36.4,650,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,40.1,650,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,40.6,700,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,42.2,800,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,36.6,500,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,42.5,900,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,39.4,700,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,36.3,500,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,30.1,400,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,24.5,165,F,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,24.2,165,M,II,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,21.1,125,-,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,18.9,75,-,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,15,45,-,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,14.4,30,-,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,9.6,10,-,I,2017,Oct,4
Tanzania,2017-10-03T00:00:00Z,Ikungu Bay,8.1,10,-,I,2017,Oct,4
Tanzania,2018-09-12T00:00:00Z,Chato bay,49.7,1200,F,II,2018,Sep,3
Tanzania,2018-09-12T00:00:00Z,Chato bay,45.7,1000,F,III,2018,Sep,3
Tanzania,2018-09-12T00:00:00Z,Chato bay,70.5,4400,M,V,2018,Sep,3
